,z,x,y,class_code
1462,168.0,545.5833435058594,706.8000030517578,0
1463,168.0,425.5833282470703,805.7999877929688,0
1464,168.0,384.58333587646484,808.7999877929688,0
1465,168.0,495.5833282470703,621.8000030517577,0
1466,168.0,444.5833282470703,648.8000030517577,0
1467,168.0,405.5833282470703,806.7999877929688,0
1468,180.0,782.296875,621.0,0
1469,180.0,816.296875,586.0,0
1470,180.0,722.296875,659.0,0
1471,180.0,727.296875,722.0,0
1472,180.0,694.296875,742.0,0
1473,180.0,828.296875,752.0,0
1474,180.0,808.296875,781.0,0
1475,180.0,909.296875,698.0,0
1476,180.0,865.296875,824.0,0
1477,180.0,864.296875,783.0,0
1478,180.0,801.296875,720.0,0
1479,228.0,46.96875,57.0,0
1480,228.0,117.96875,189.0,0
1481,228.0,173.96875,125.0,0
1482,228.0,193.96875,75.0,0
1483,228.0,186.96875,105.0,0
1484,228.0,229.96875,67.0,0
1485,228.0,278.96875,76.0,0
1486,228.0,110.96875,283.0,0
1487,240.0,748.46875,168.0,0
1488,240.0,719.46875,135.0,0
1489,240.0,587.46875,236.0,0
1490,240.0,561.46875,292.0,0
1491,114.0,819.75,58.599998474121094,0
1492,114.0,794.75,92.60000610351562,0
1493,114.0,806.75,172.60000610351562,0
1494,114.0,825.75,275.60000610351557,0
1495,114.0,767.75,262.4666748046875,0
1496,114.0,774.75,14.466667175292967,0
1497,246.0,754.96875,547.0,0
1498,246.0,807.96875,548.0,0
1499,246.0,716.96875,703.0,0
1500,246.0,740.96875,766.0,0
1501,246.0,907.96875,691.0,0
1502,246.0,698.96875,775.0,0
1503,246.0,707.96875,804.0,0
1504,246.0,815.96875,825.0,0
1505,246.0,870.96875,733.0,0
1506,246.0,868.96875,708.0,0
1507,246.0,841.96875,672.0,0
1508,246.0,870.96875,656.0,0
1509,246.0,871.96875,619.0,0
1510,246.0,898.96875,603.0,0
1511,246.0,660.96875,598.0,0
1512,165.0,786.5666656494141,353.1999969482422,0
1513,165.0,766.5666656494141,385.1999969482422,0
1514,165.0,810.566650390625,377.1999969482422,0
1515,165.0,811.566650390625,413.1999969482422,0
1516,165.0,816.566650390625,442.1999969482422,0
1517,165.0,815.566650390625,496.1999969482422,0
1518,165.0,772.5666656494141,504.1999969482422,0
1519,165.0,730.5666656494141,435.1999969482422,0
1520,165.0,690.5666656494141,427.1999969482422,0
1521,165.0,697.5666656494141,543.2000122070311,0
1522,165.0,653.5666656494142,529.2000122070311,0
1523,165.0,619.5666656494142,530.2000122070311,0
1524,165.0,737.5666656494141,518.1999969482422,0
1525,165.0,804.566650390625,561.2000122070311,0
1526,165.0,826.566650390625,530.2000122070311,0
1527,165.0,787.46875,350.0,0
1528,165.0,766.46875,383.0,0
1529,165.0,810.46875,409.0,0
1530,165.0,809.46875,439.0,0
1531,165.0,816.46875,495.0,0
1532,165.0,771.46875,501.0,0
1533,165.0,728.46875,434.0,0
1534,165.0,689.46875,437.0,0
1535,165.0,696.46875,539.0,0
1536,165.0,647.46875,525.0,0
1537,165.0,617.46875,529.0,0
1538,165.0,735.46875,516.0,0
1539,102.0,774.5666656494141,375.1999969482422,0
1540,102.0,748.5666656494141,361.1999969482422,0
1541,102.0,713.5666656494141,362.1999969482422,0
1542,102.0,734.5666656494141,397.1999969482422,0
1543,102.0,774.5666656494141,426.1999969482422,0
1544,102.0,805.566650390625,442.1999969482422,0
1545,102.0,728.5666656494141,520.1999969482422,0
1546,102.0,698.5666656494141,550.2000122070311,0
1547,102.0,678.5666656494142,477.1999969482422,0
1548,102.0,630.5666656494142,489.1999969482422,0
1549,102.0,643.5666656494142,521.1999969482422,0
1550,102.0,643.5666656494142,562.2000122070311,0
1551,102.0,623.5666656494142,558.2000122070311,0
1552,102.0,584.5666656494142,561.2000122070311,0
1553,102.0,687.5666656494141,518.1999816894531,0
1554,102.0,833.566650390625,486.1999969482422,0
1555,102.0,647.5666656494142,425.1999969482422,0
1556,102.0,578.5666656494142,527.1999969482422,0
1557,102.0,589.5666656494142,491.1999969482422,0
1558,102.0,605.5666656494142,474.1999969482422,0
1559,102.0,555.5666656494142,533.2000122070311,0
1560,102.0,545.5666656494142,565.2000122070312,0
1561,102.0,718.5666656494141,435.1999969482422,0
1562,156.0,828.296875,298.5,0
1563,156.0,788.296875,348.5,0
1564,156.0,766.296875,385.5,0
1565,156.0,806.296875,407.5,0
1566,156.0,760.296875,421.5,0
1567,156.0,689.296875,423.5,0
1568,156.0,696.296875,487.5,0
1569,156.0,719.296875,508.5,0
1570,156.0,757.296875,540.5,0
1571,156.0,788.296875,544.5,0
1572,156.0,773.296875,501.5,0
1573,156.0,816.296875,488.5,0
1574,156.0,821.296875,451.5,0
1575,156.0,574.296875,495.5,0
1576,156.0,646.296875,526.5,0
1577,156.0,694.296875,539.5,0
1578,156.0,810.566650390625,414.1999969482422,0
1579,156.0,761.5666656494141,424.1999969482422,0
1580,156.0,786.5666656494141,353.1999969482422,0
1581,156.0,766.5666656494141,386.1999969482422,0
1582,156.0,800.566650390625,320.1999969482422,0
1583,156.0,690.5666656494141,427.1999969482422,0
1584,156.0,648.5666656494142,529.2000122070311,0
1585,156.0,697.5666656494141,491.1999969482422,0
1586,156.0,720.5666656494141,509.1999969482422,0
1587,156.0,697.5666656494141,545.2000122070311,0
1588,156.0,789.5666656494141,549.2000122070311,0
1589,156.0,771.5666656494141,508.1999969482422,0
1590,156.0,811.566650390625,494.1999969482422,0
1591,156.0,572.5666656494142,498.1999969482422,0
1592,156.0,757.5666656494141,545.2000122070311,0
1593,156.0,752.5666656494141,457.1999969482422,0
1594,186.0,718.296875,659.0,0
1595,186.0,649.296875,713.0,0
1596,186.0,606.296875,719.0,0
1597,186.0,586.296875,687.0,0
1598,186.0,756.296875,594.0,0
1599,186.0,779.296875,619.0,0
1600,186.0,789.296875,563.0,0
1601,186.0,743.296875,779.0,0
1602,186.0,802.296875,723.0,0
1603,186.0,816.296875,585.0,0
1604,66.0,740.46875,184.0,0
1605,66.0,736.46875,219.0,0
1606,66.0,760.46875,138.0,0
1607,66.0,795.46875,178.0,0
1608,66.0,786.46875,89.0,0
1609,66.0,712.46875,4.0,0
1610,66.0,804.46875,240.0,0
1611,144.0,692.46875,17.0,0
1612,144.0,749.46875,136.0,0
1613,144.0,804.46875,167.0,0
1614,144.0,782.46875,228.0,0
1615,144.0,801.46875,257.0,0
1616,144.0,733.46875,106.0,0
1617,144.0,731.46875,53.0,0
1618,135.0,200.96875,756.0,0
1619,135.0,282.96875,773.0,0
1620,135.0,265.96875,739.0,0
1621,135.0,295.96875,679.0,0
1622,135.0,221.96875,787.0,0
1623,135.0,56.96875,831.0,0
1624,132.0,697.296875,590.5,0
1625,132.0,674.296875,548.5,0
1626,132.0,735.296875,546.5,0
1627,132.0,554.296875,587.5,0
1628,132.0,550.296875,700.5,0
1629,132.0,573.296875,722.5,0
1630,132.0,629.296875,700.5,0
1631,132.0,597.296875,706.5,0
1632,132.0,689.296875,649.5,0
1633,132.0,758.296875,706.5,0
1634,132.0,685.296875,703.5,0
1635,132.0,620.296875,747.5,0
1636,132.0,591.296875,751.5,0
1637,132.0,559.296875,827.5,0
1638,132.0,698.296875,749.5,0
1639,132.0,712.296875,779.5,0
1640,132.0,735.296875,804.5,0
1641,132.0,735.296875,826.5,0
1642,132.0,805.296875,763.5,0
1643,132.0,771.296875,760.5,0
1644,132.0,748.296875,741.5,0
1645,276.0,192.73333740234372,581.1666641235353,0
1646,276.0,158.73333740234375,565.1666641235353,0
1647,276.0,209.73333740234372,688.1666564941406,0
1648,276.0,216.73333740234372,707.1666564941406,0
1649,276.0,186.73333740234372,754.1666564941406,0
1650,276.0,104.73332977294922,655.1666641235353,0
1651,276.0,79.73332977294922,623.1666641235353,0
1652,276.0,81.73332977294922,741.1666564941406,0
1653,276.0,110.73332977294922,805.1666564941406,0
1654,276.0,76.73332977294922,815.1666564941406,0
1655,276.0,92.73332977294922,719.1666564941406,0
1656,276.0,60.73332977294922,726.1666564941406,0
1657,276.0,228.73333740234372,585.1666641235353,0
1658,276.0,155.73333740234375,712.1666564941406,0
1659,276.0,227.73333740234372,828.1666564941406,0
1660,276.0,52.73332977294922,623.1666641235353,0
1661,276.0,53.73332977294922,581.1666641235353,0
1662,276.0,114.73332977294922,686.1666564941406,0
1663,276.0,115.73332977294922,673.1666564941406,0
1664,276.0,52.73332977294922,611.1666641235353,0
1665,276.0,34.73332977294922,553.1666641235352,0
1666,276.0,63.96875,723.0,0
1667,276.0,81.96875,741.0,0
1668,276.0,116.96875,678.0,0
1669,276.0,210.96875,688.0,0
1670,276.0,218.96875,709.0,0
1671,276.0,187.96875,756.0,0
1672,276.0,111.96875,802.0,0
1673,276.0,78.96875,815.0,0
1674,276.0,121.96875,899.0,0
1675,276.0,154.96875,895.0,0
1676,276.0,91.96875,717.0,0
1677,234.0,264.566650390625,798.2000122070312,0
1678,234.0,258.566650390625,724.1999969482422,0
1679,234.0,233.5666656494141,568.1999969482423,0
1680,234.0,287.566650390625,665.1999969482423,0
1681,234.0,223.5666656494141,758.1999969482422,0
1682,234.0,172.56666564941406,697.1999969482422,0
1683,234.0,188.5666656494141,649.1999969482423,0
1684,234.0,118.56666564941406,630.1999969482423,0
1685,234.0,101.56666564941406,593.1999969482423,0
1686,234.0,28.566665649414066,596.1999969482423,0
1687,234.0,55.56666564941406,550.1999969482422,0
1688,234.0,185.5666656494141,772.1999969482422,0
1689,234.0,129.56666564941406,673.1999969482423,0
1690,234.0,95.56666564941406,696.1999969482422,0
1691,234.0,64.56666564941406,680.1999969482423,0
1692,234.0,157.56666564941406,793.2000122070312,0
1693,234.0,87.56666564941406,756.1999969482422,0
1694,234.0,96.56666564941406,818.2000122070312,0
1695,234.0,181.5666656494141,825.2000122070312,0
1696,234.0,275.566650390625,624.1999969482423,0
1697,234.0,37.56666564941406,755.1999969482422,0
1698,234.0,217.5666656494141,710.1999969482422,0
1699,33.0,753.75,86.46666717529297,0
1700,33.0,718.75,113.46666717529295,0
1701,33.0,698.75,134.4666748046875,0
1702,105.0,207.296875,778.5,0
1703,105.0,262.296875,799.5,0
1704,105.0,285.296875,921.5,0
1705,105.0,202.296875,884.5,0
1706,105.0,213.296875,913.5,0
1707,105.0,41.296875,907.5,0
1708,105.0,88.296875,823.5,0
1709,60.0,722.5833282470703,442.81666564941406,0
1710,60.0,826.5833435058594,420.81666564941406,0
1711,60.0,816.5833435058594,362.81666564941406,0
1712,60.0,808.5833435058594,281.81666564941406,0
1713,60.0,731.5833282470703,307.81666564941406,0
1714,60.0,710.5833282470703,330.81666564941406,0
1715,60.0,693.5833282470703,343.81666564941406,0
1716,60.0,599.5833358764647,558.816650390625,0
1717,60.0,555.5833339691162,563.816650390625,0
1718,60.0,546.5833339691162,520.8166656494142,0
1719,60.0,634.5833358764647,367.81666564941406,0
1720,60.0,785.5833282470703,555.816650390625,0
1721,60.0,771.5833282470703,565.816650390625,0
1722,60.0,723.296875,441.0,0
1723,60.0,821.296875,415.0,0
1724,60.0,690.296875,345.0,0
1725,30.0,754.0500030517578,84.80000305175781,0
1726,30.0,835.0500030517578,91.8000030517578,0
1727,30.0,867.0500030517578,49.80000305175781,0
1728,30.0,780.0500030517578,45.80000305175781,0
1729,30.0,825.0500030517578,16.800003051757812,0
1730,30.0,809.0500030517578,25.80000305175781,0
1731,30.0,722.0500030517578,116.8000030517578,0
1732,30.0,719.0500030517578,50.80000305175781,0
1733,30.0,706.0500030517578,34.800003051757805,0
1734,30.0,689.0500030517578,27.80000305175781,0
1735,30.0,659.0500030517577,237.8000030517578,0
1736,9.0,665.5666656494142,25.19999694824219,0
1737,9.0,606.5666656494142,10.199996948242188,0
1738,9.0,670.5666656494142,10.199996948242188,0
1739,9.0,573.5666656494142,9.199996948242188,0
1740,99.0,794.75,626.5999984741211,0
1741,99.0,732.75,602.5999984741211,0
1742,99.0,696.75,550.5999984741211,0
1743,99.0,621.75,557.5999984741211,0
1744,99.0,582.75,561.5999984741211,0
1745,99.0,565.75,583.5999984741211,0
1746,99.0,710.75,771.6000061035156,0
1747,99.0,649.75,817.6000061035156,0
1748,99.0,812.75,822.6000061035156,0
1749,99.0,586.75,835.6000061035156,0
1750,99.0,548.75,772.6000061035156,0
1751,99.0,802.75,712.6000061035156,0
1752,99.0,816.75,770.6000061035156,0
1753,99.0,743.75,825.6000061035156,0
1754,99.0,704.75,637.5999984741211,0
1755,99.0,718.75,672.6000061035156,0
1756,39.0,319.56666564941406,573.1999969482423,0
1757,39.0,288.56666564941406,582.1999969482423,0
1758,39.0,333.56666564941406,624.1999969482423,0
1759,39.0,383.56666564941406,712.1999969482422,0
1760,39.0,283.56666564941406,555.1999969482422,0
1761,39.0,383.3420867919922,714.1066436767578,0
1762,39.0,316.83796310424805,571.9014301300049,0
1763,39.0,288.59501266479487,579.2446060180664,0
1764,39.0,283.05314254760737,554.2593612670898,0
1765,39.0,331.7998352050781,623.2997055053711,0
1766,138.0,199.75,759.4666748046875,0
1767,138.0,292.75,678.4666748046875,0
1768,138.0,56.75,832.4666748046875,0
1769,138.0,223.75,789.4666748046875,0
1770,138.0,265.75,737.4666748046875,0
1771,138.0,283.75,773.4666748046875,0
1772,138.0,275.75,795.4666748046875,0
1773,138.0,228.75,761.4666748046875,0
1774,27.0,760.5666656494141,86.19999694824219,0
1775,27.0,839.5666656494141,91.1999969482422,0
1776,27.0,719.5666656494141,51.19999694824219,0
1777,27.0,792.5666656494141,15.199996948242188,0
1778,27.0,822.5666656494141,15.199996948242188,0
1779,27.0,806.5666656494141,24.19999694824219,0
1780,27.0,659.5666656494142,241.1999969482422,0
1781,264.0,155.46875,650.0,0
1782,264.0,166.46875,816.0,0
1783,264.0,197.46875,838.0,0
1784,264.0,187.46875,755.0,0
1785,264.0,211.46875,687.0,0
1786,264.0,221.46875,706.0,0
1787,264.0,290.46875,886.0,0
1788,153.0,827.75,730.4666595458984,0
1789,153.0,805.75,713.4666595458984,0
1790,153.0,802.75,687.4666595458984,0
1791,153.0,753.75,663.4666595458983,0
1792,153.0,771.75,675.4666595458983,0
1793,153.0,763.75,692.4666595458984,0
1794,153.0,779.75,651.4666595458983,0
1795,153.0,711.75,654.4666595458983,0
1796,153.0,592.75,684.4666595458983,0
1797,153.0,586.75,727.4666595458984,0
1798,153.0,587.75,762.4666595458984,0
1799,153.0,780.75,745.4666595458984,0
1800,153.0,824.75,775.4666595458984,0
1801,153.0,786.75,877.4666595458984,0
1802,153.0,606.75,843.4666595458984,0
1803,153.0,661.75,856.4666595458984,0
1804,255.0,568.296875,259.5,0
1805,255.0,776.296875,128.5,0
1806,255.0,743.296875,166.5,0
1807,255.0,716.296875,137.5,0
1808,111.0,884.296875,893.5,0
1809,111.0,846.296875,884.5,0
1810,111.0,806.296875,893.5,0
1811,111.0,784.296875,895.5,0
1812,111.0,837.296875,922.5,0
1813,111.0,851.296875,935.5,0
1814,111.0,723.296875,894.5,0
1815,111.0,663.296875,821.5,0
1816,111.0,709.296875,769.5,0
1817,111.0,731.296875,770.5,0
1818,111.0,782.296875,725.5,0
1819,111.0,727.296875,665.5,0
1820,111.0,837.296875,648.5,0
1821,111.0,797.296875,648.5,0
1822,270.0,253.296875,584.5,0
1823,270.0,225.296875,652.5,0
1824,270.0,193.296875,578.5,0
1825,270.0,160.296875,564.5,0
1826,270.0,142.296875,601.5,0
1827,270.0,160.296875,647.5,0
1828,270.0,83.296875,619.5,0
1829,270.0,52.296875,615.5,0
1830,270.0,56.296875,577.5,0
1831,270.0,69.296875,585.5,0
1832,270.0,38.296875,570.5,0
1833,270.0,33.296875,552.5,0
1834,270.0,105.296875,653.5,0
1835,270.0,116.296875,678.5,0
1836,270.0,58.296875,724.5,0
1837,270.0,91.296875,716.5,0
1838,270.0,79.296875,739.5,0
1839,270.0,187.296875,755.5,0
1840,270.0,213.296875,689.5,0
1841,270.0,219.296875,705.5,0
1842,270.0,251.296875,712.5,0
1843,270.0,227.296875,809.5,0
1844,270.0,223.296875,826.5,0
1845,270.0,198.296875,795.5,0
1846,270.0,196.296875,839.5,0
1847,270.0,170.296875,816.5,0
1848,270.0,141.296875,729.5,0
1849,270.0,106.296875,781.5,0
1850,270.0,110.296875,802.5,0
1851,270.0,94.296875,795.5,0
1852,270.0,78.296875,815.5,0
1853,270.0,92.296875,825.5,0
1854,117.0,403.296875,595.5,0
1855,117.0,438.296875,623.5,0
1856,117.0,540.296875,591.5,0
1857,117.0,542.296875,651.5,0
1858,117.0,458.296875,665.5,0
1859,117.0,476.296875,724.5,0
1860,117.0,439.296875,724.5,0
1861,117.0,349.296875,694.5,0
1862,117.0,314.296875,705.5,0
1863,117.0,305.296875,750.5,0
1864,117.0,301.296875,789.5,0
1865,117.0,427.296875,770.5,0
1866,117.0,355.296875,729.5,0
1867,117.0,454.296875,756.5,0
1868,117.0,474.296875,766.5,0
1869,117.0,486.296875,792.5,0
1870,117.0,469.296875,815.5,0
1871,117.0,507.296875,824.5,0
1872,117.0,533.296875,814.5,0
1873,117.0,487.296875,695.5,0
1874,153.0,805.296875,168.5,0
1875,153.0,878.296875,254.5,0
1876,153.0,830.296875,290.5,0
1877,153.0,744.296875,272.5,0
1878,153.0,878.296875,191.5,0
1879,153.0,887.296875,151.5,0
1880,153.0,914.296875,147.5,0
1881,153.0,895.296875,125.5,0
1882,153.0,926.296875,122.5,0
1883,153.0,667.296875,55.5,0
1884,153.0,727.296875,104.5,0
1885,153.0,756.296875,136.5,0
1886,153.0,778.296875,38.5,0
1887,153.0,770.296875,22.5,0
1888,153.0,827.296875,50.5,0
1889,153.0,810.296875,18.5,0
1890,153.0,824.296875,29.5,0
1891,153.0,847.296875,45.5,0
1892,153.0,851.296875,19.5,0
1893,87.0,785.296875,771.5,0
1894,87.0,803.296875,713.5,0
1895,87.0,678.296875,673.5,0
1896,87.0,670.296875,728.5,0
1897,87.0,651.296875,819.5,0
1898,87.0,585.296875,830.5,0
1899,87.0,601.296875,870.5,0
1900,87.0,687.296875,880.5,0
1901,87.0,628.296875,921.5,0
1902,87.0,702.296875,808.5,0
1903,87.0,733.296875,836.5,0
1904,87.0,727.296875,879.5,0
1905,87.0,808.296875,869.5,0
1906,87.0,797.75,711.5999984741211,0
1907,87.0,680.75,671.5999984741211,0
1908,87.0,718.75,671.5999984741211,0
1909,87.0,670.75,728.5999984741211,0
1910,87.0,635.75,708.5999984741211,0
1911,87.0,649.75,821.6000061035156,0
1912,87.0,587.75,838.6000061035156,0
1913,87.0,600.75,869.6000061035156,0
1914,87.0,685.75,881.6000061035156,0
1915,87.0,627.75,924.6000061035156,0
1916,87.0,701.75,808.6000061035156,0
1917,87.0,571.75,806.6000061035156,0
1918,87.0,717.75,905.6000061035156,0
1919,87.0,582.75,911.6000061035156,0
1920,87.0,624.75,796.6000061035156,0
1921,87.0,788.75,818.6000061035156,0
1922,87.0,798.75,873.6000061035156,0
1923,87.0,733.75,836.6000061035156,0
1924,87.0,708.75,880.6000061035156,0
1925,87.0,666.75,872.6000061035156,0
1926,87.0,662.75,854.6000061035156,0
1927,87.0,621.75,812.6000061035156,0
1928,87.0,838.75,779.6000061035156,0
1929,90.0,663.296875,418.5,0
1930,90.0,705.296875,465.5,0
1931,90.0,755.296875,513.5,0
1932,90.0,822.296875,501.5,0
1933,90.0,872.296875,504.5,0
1934,90.0,861.296875,446.5,0
1935,90.0,806.296875,443.5,0
1936,90.0,889.296875,456.5,0
1937,90.0,921.296875,466.5,0
1938,132.0,758.296875,707.5,0
1939,132.0,747.296875,741.5,0
1940,132.0,770.296875,759.5,0
1941,132.0,806.296875,765.5,0
1942,132.0,795.296875,797.5,0
1943,132.0,833.296875,841.5,0
1944,132.0,877.296875,863.5,0
1945,132.0,718.296875,936.5,0
1946,132.0,767.296875,935.5,0
1947,132.0,816.296875,900.5,0
1948,132.0,852.296875,906.5,0
1949,132.0,836.296875,874.5,0
1950,132.0,883.296875,899.5,0
1951,132.0,656.296875,847.5,0
1952,132.0,682.296875,854.5,0
1953,132.0,711.296875,785.5,0
1954,132.0,737.296875,803.5,0
1955,132.0,684.296875,706.5,0
1956,132.0,692.296875,652.5,0
1957,150.0,666.296875,52.5,0
1958,150.0,727.296875,111.5,0
1959,150.0,752.296875,139.5,0
1960,150.0,803.296875,167.5,0
1961,150.0,781.296875,224.5,0
1962,150.0,745.296875,275.5,0
1963,150.0,778.296875,36.5,0
1964,150.0,769.296875,18.5,0
1965,150.0,802.296875,50.5,0
1966,150.0,810.296875,10.5,0
1967,150.0,828.296875,24.5,0
1968,150.0,825.296875,49.5,0
1969,150.0,804.296875,130.5,0
1970,231.0,761.296875,555.5,0
1971,231.0,718.296875,566.5,0
1972,231.0,661.296875,597.5,0
1973,231.0,717.296875,701.5,0
1974,231.0,659.296875,546.5,0
1975,231.0,612.296875,562.5,0
1976,231.0,607.296875,585.5,0
1977,231.0,630.296875,600.5,0
1978,231.0,668.296875,651.5,0
1979,231.0,620.296875,698.5,0
1980,231.0,554.296875,759.5,0
1981,231.0,665.296875,758.5,0
1982,231.0,633.296875,820.5,0
1983,231.0,704.296875,802.5,0
1984,231.0,739.296875,761.5,0
1985,231.0,777.296875,792.5,0
1986,231.0,820.296875,823.5,0
1987,231.0,746.296875,821.5,0
1988,195.0,720.5833358764647,661.8000030517577,0
1989,195.0,796.5833282470703,731.8000030517578,0
1990,195.0,744.5833358764647,783.8000030517578,0
1991,195.0,725.5833358764647,805.8000030517578,0
1992,195.0,713.5833358764647,756.8000030517578,0
1993,195.0,903.5833435058594,830.8000030517578,0
1994,195.0,891.5833282470703,865.8000030517578,0
1995,195.0,910.5833435058594,784.8000030517578,0
1996,195.0,896.5833282470703,690.8000030517578,0
1997,195.0,844.5833282470703,746.8000030517578,0
1998,195.0,809.5833282470703,814.8000030517578,0
1999,195.0,772.5833358764647,837.8000030517578,0
2000,195.0,701.5833358764647,937.7999877929688,0
2001,195.0,854.5833282470703,886.8000030517578,0
2002,195.0,898.5833282470703,908.7999877929688,0
2003,174.0,511.296875,46.5,0
2004,174.0,502.296875,63.5,0
2005,225.0,893.296875,282.5,0
2006,225.0,813.296875,467.5,0
2007,225.0,806.296875,517.5,0
2008,225.0,781.296875,444.5,0
2009,225.0,729.296875,414.5,0
2010,225.0,691.296875,434.5,0
2011,225.0,742.296875,496.5,0
2012,225.0,674.296875,462.5,0
2013,225.0,682.296875,511.5,0
2014,264.0,748.296875,548.5,0
2015,264.0,805.296875,550.5,0
2016,264.0,657.296875,598.5,0
2017,264.0,621.296875,573.5,0
2018,264.0,579.296875,586.5,0
2019,264.0,558.296875,734.5,0
2020,264.0,592.296875,638.5,0
2021,264.0,644.296875,651.5,0
2022,174.0,780.296875,618.5,0
2023,174.0,760.296875,689.5,0
2024,174.0,732.296875,721.5,0
2025,174.0,632.296875,824.5,0
2026,174.0,593.296875,824.5,0
2027,174.0,553.296875,822.5,0
2028,174.0,557.296875,591.5,0
2029,174.0,613.296875,668.5,0
2030,174.0,623.296875,641.5,0
2031,174.0,665.296875,567.5,0
2032,174.0,752.296875,548.5,0
2033,105.0,710.296875,772.5,0
2034,105.0,645.296875,790.5,0
2035,105.0,583.296875,775.5,0
2036,219.0,428.296875,68.5,0
2037,219.0,378.296875,82.5,0
2038,219.0,328.296875,107.5,0
2039,219.0,279.296875,78.5,0
2040,219.0,353.296875,168.5,0
2041,219.0,333.296875,132.5,0
2042,219.0,308.296875,139.5,0
2043,219.0,415.296875,216.5,0
2044,219.0,453.296875,226.5,0
2045,219.0,490.296875,184.5,0
2046,219.0,529.296875,242.5,0
2047,219.0,553.296875,230.5,0
2048,219.0,442.296875,253.5,0
2049,219.0,381.296875,273.5,0
2050,219.0,411.296875,273.5,0
2051,219.0,438.296875,283.5,0
2052,219.0,507.296875,269.5,0
2053,219.0,503.296875,246.5,0
2054,219.0,428.56666564941406,65.19999694824219,0
2055,219.0,381.56666564941406,84.19999694824219,0
2056,219.0,553.566650390625,232.1999969482422,0
2057,219.0,528.566650390625,243.1999969482422,0
2058,219.0,485.56666564941406,189.1999969482422,0
2059,219.0,420.56666564941406,219.1999969482422,0
2060,219.0,327.56666564941406,108.1999969482422,0
2061,219.0,338.56666564941406,134.19999694824222,0
2062,219.0,311.56666564941406,140.19999694824222,0
2063,219.0,276.5666656494141,81.19999694824219,0
2064,219.0,288.56666564941406,101.1999969482422,0
2065,219.0,343.56666564941406,44.19999694824219,0
2066,219.0,351.56666564941406,170.1999969482422,0
2067,219.0,443.56666564941406,254.1999969482422,0
2068,219.0,507.56666564941406,249.1999969482422,0
2069,219.0,455.56666564941406,229.1999969482422,0
2070,219.0,435.56666564941406,287.20001220703125,0
2071,219.0,377.56666564941406,275.20001220703125,0
2072,219.0,414.56666564941406,268.20001220703125,0
2073,219.0,394.56666564941406,265.20001220703125,0
2074,219.0,416.56666564941406,180.1999969482422,0
2075,219.0,370.56666564941406,156.1999969482422,0
2076,219.0,551.566650390625,177.1999969482422,0
2077,219.0,543.566650390625,205.1999969482422,0
2078,219.0,532.566650390625,221.1999969482422,0
2079,219.0,492.56666564941406,218.1999969482422,0
2080,219.0,489.56666564941406,264.20001220703125,0
2081,219.0,500.56666564941406,272.20001220703125,0
2082,219.0,491.56666564941406,291.20001220703125,0
2083,219.0,384.56666564941406,134.19999694824222,0
2084,219.0,406.56666564941406,258.20001220703125,0
2085,219.0,411.56666564941406,280.20001220703125,0
2086,219.0,424.56666564941406,281.20001220703125,0
2087,219.0,497.56666564941406,250.1999969482422,0
2088,237.0,620.296875,282.5,0
2089,237.0,755.296875,435.5,0
2090,237.0,691.296875,436.5,0
2091,237.0,564.296875,297.5,0
2092,237.0,727.296875,411.5,0
2093,237.0,682.296875,512.5,0
2094,237.0,674.296875,465.5,0
2095,237.0,661.296875,535.5,0
2096,237.0,810.296875,469.5,0
2097,237.0,804.296875,517.5,0
2098,237.0,756.296875,543.5,0
2099,237.0,696.296875,534.5,0
2100,237.0,614.296875,565.5,0
2101,237.0,716.296875,559.5,0
2102,237.0,657.296875,500.5,0
2103,237.0,750.296875,478.5,0
2104,207.0,894.296875,283.5,0
2105,207.0,799.296875,149.5,0
2106,207.0,762.296875,146.5,0
2107,207.0,753.296875,114.5,0
2108,207.0,726.296875,148.5,0
2109,207.0,733.296875,168.5,0
2110,207.0,762.296875,169.5,0
2111,252.0,459.296875,657.5,0
2112,252.0,446.296875,616.5,0
2113,252.0,517.296875,653.5,0
2114,252.0,502.296875,606.5,0
2115,252.0,555.296875,707.5,0
2116,252.0,544.296875,724.5,0
2117,252.0,548.296875,762.5,0
2118,252.0,489.296875,801.5,0
2119,252.0,466.296875,814.5,0
2120,252.0,439.296875,752.5,0
2121,252.0,423.296875,740.5,0
2122,252.0,441.296875,709.5,0
2123,252.0,388.296875,655.5,0
2124,252.0,352.296875,660.5,0
2125,252.0,318.296875,603.5,0
2126,252.0,296.296875,650.5,0
2127,252.0,278.296875,734.5,0
2128,252.0,328.296875,705.5,0
2129,252.0,365.296875,706.5,0
2130,252.0,335.296875,819.5,0
2131,252.0,479.296875,724.5,0
2132,252.0,511.296875,687.5,0
2133,252.0,479.296875,695.5,0
2134,252.0,514.296875,719.5,0
2135,60.0,762.296875,133.5,0
2136,60.0,795.296875,170.5,0
2137,60.0,737.296875,183.5,0
2138,60.0,737.296875,221.5,0
2139,60.0,714.296875,6.5,0
2140,60.0,795.296875,7.5,0
2141,60.0,833.296875,25.5,0
2142,60.0,811.296875,129.5,0
2143,60.0,807.296875,279.5,0
2144,60.0,764.5666656494141,138.19999694824222,0
2145,60.0,796.566650390625,172.1999969482422,0
2146,60.0,794.5666656494141,10.199996948242188,0
2147,60.0,833.566650390625,27.19999694824219,0
2148,60.0,726.5666656494141,8.199996948242188,0
